userId,age,gender,registeredAt,firstBankConnectedAt
2123,20,F,2021-01-10 18:01:12,2021-01-10 18:28:11
1031,24,F,2018-09-07 09:36:07,2018-09-07 09:39:15
511,20,F,2020-07-22 06:54:57,2020-10-29 12:05:38
881,23,M,2020-03-06 18:29:11,2020-03-06 18:34:38
2767,33,M,2019-12-27 08:50:23,2019-12-27 08:55:45
1807,48,M,2021-06-06 17:29:04,2021-06-06 17:36:59
3792,27,F,2020-11-30 14:38:00,2020-11-30 14:41:15
3674,28,M,2021-01-13 04:49:00,2021-01-13 04:51:05
293,42,F,2020-02-29 22:45:37,2020-02-29 22:52:14
915,38,M,2020-01-25 07:28:48,2020-01-25 07:34:47
2442,30,F,2019-12-02 00:29:53,2019-12-02 00:41:00
36,19,F,2019-11-24 15:52:39,2019-11-24 15:56:13
3039,47,F,2019-10-13 12:40:48,2019-10-13 12:46:10
1362,23,M,2019-08-28 18:09:25,2019-08-28 18:14:57
3592,31,F,2020-03-03 21:40:54,2020-03-03 21:43:39
1966,28,F,2020-09-22 15:50:34,2020-09-22 15:53:45
1857,21,M,2021-02-16 18:45:17,2021-02-16 18:51:25
1504,22,M,2020-02-13 21:10:28,2020-02-15 10:12:11
1467,21,F,2020-02-01 10:40:41,2020-02-01 10:44:00
1826,23,F,2019-06-21 09:57:50,2019-06-27 06:52:43
1441,22,F,2019-11-30 15:26:03,2019-12-01 08:01:23
3886,30,F,2020-10-28 09:12:45,2020-11-30 21:20:19
2220,22,F,2020-01-29 12:12:52,2020-02-10 17:43:06
1268,26,M,2020-03-01 09:31:55,2020-03-01 11:10:23
3032,46,F,2019-10-09 14:15:58,2019-10-12 13:56:51
2724,23,M,2021-09-22 09:13:41,2021-09-22 09:20:43
153,20,F,2019-08-25 12:27:21,2019-08-27 12:50:49
1077,41,M,2020-01-05 01:40:48,2020-01-05 01:44:26
2131,18,M,2019-09-04 16:42:04,2019-09-04 16:45:07
1879,26,F,2019-10-09 15:35:50,2019-10-09 15:39:16
2976,23,M,2019-08-28 22:30:05,2019-08-28 22:34:16
2577,33,F,2019-12-04 21:39:13,2020-01-04 09:12:27
2304,20,M,2020-03-01 10:12:37,2020-03-02 10:24:45
172,26,F,2019-08-28 15:51:38,2019-08-28 16:10:48
489,20,F,2019-07-04 08:12:46,2019-07-04 08:15:08
2742,40,F,2020-02-14 18:02:24,2020-02-20 18:51:39
2953,22,F,2020-03-11 19:04:38,2020-03-12 15:08:39
2081,41,F,2019-12-06 12:45:54,2019-12-14 21:22:16
3253,28,F,2020-04-24 20:56:49,2020-04-24 21:01:27
1054,33,F,2019-08-26 13:37:57,2019-08-26 13:42:10
930,36,F,2021-01-04 07:43:49,2021-01-05 12:15:08
3242,24,F,2019-09-30 12:01:19,2019-09-30 12:04:43
3431,19,F,2019-09-23 08:18:14,2019-09-23 08:25:26
2389,19,F,2019-12-12 18:57:05,2019-12-12 19:03:50
944,20,F,2020-03-12 17:05:04,2020-03-12 18:04:38
2482,33,F,2019-08-31 21:16:13,2019-08-31 21:21:54
2533,21,F,2020-11-23 14:30:16,2020-11-23 14:33:54
1003,27,F,2019-06-02 10:03:52,2019-06-02 10:08:31
892,30,F,2019-06-29 11:41:23,2019-06-29 11:43:56
158,16,F,2019-12-01 15:02:21,2019-12-01 15:07:35
2674,18,F,2019-09-13 06:05:31,2020-08-20 07:51:26
622,24,F,2019-10-06 18:11:19,2020-02-18 07:14:20
2182,18,F,2020-09-08 14:13:31,2020-09-08 14:21:57
472,39,F,2019-11-13 12:07:11,2019-11-13 12:09:27
3426,29,F,2019-12-28 12:08:52,2019-12-28 12:12:39
1782,18,M,2020-02-19 11:22:19,2021-01-03 10:17:31
3709,33,F,2020-01-17 13:23:29,2020-01-17 13:27:57
2188,28,M,2020-01-12 06:53:01,2020-01-12 06:58:42
1677,22,M,2020-03-07 11:51:36,2020-04-15 17:28:09
1017,21,F,2019-05-26 10:07:30,2020-02-16 15:24:52
3850,42,M,2020-10-15 19:38:23,2020-10-15 19:42:18
1721,30,F,2020-01-09 19:05:02,2020-01-09 19:09:53
3864,25,F,2020-05-16 10:29:11,2020-05-16 10:35:05
640,29,F,2019-09-18 19:26:42,2021-01-16 20:47:35
1070,24,F,2020-01-05 23:32:15,2020-01-05 23:35:05
3704,39,F,2021-09-10 09:04:46,2021-09-10 15:34:02
1498,26,F,2019-11-13 22:05:46,2020-03-15 22:18:21
1548,51,F,2020-01-13 11:39:48,2020-01-24 18:00:12
340,19,M,2019-09-10 15:02:40,2019-09-14 22:33:29
707,20,F,2020-02-12 17:42:44,2020-02-12 18:28:51
3109,32,M,2020-11-29 22:19:30,2020-11-29 22:23:18
975,30,F,2020-03-07 13:13:54,2020-03-07 13:16:57
2259,23,F,2020-10-09 09:21:25,2020-10-09 09:27:04
2199,18,M,2019-08-11 19:54:36,2019-08-12 22:27:23
2886,42,F,2020-09-20 08:15:52,2020-09-20 08:19:31
3031,29,M,2020-07-06 13:22:26,2020-07-06 13:25:51
1969,33,M,2019-10-11 11:22:59,2019-10-11 11:25:48
3730,33,M,2019-09-11 21:53:21,2020-01-12 14:02:16
3824,29,F,2020-01-10 20:07:05,2020-01-11 10:39:06
2798,45,F,2020-02-28 19:29:47,2020-02-28 19:39:35
2189,42,F,2020-03-11 06:12:23,2020-03-11 06:49:24
14,29,F,2020-01-04 16:52:49,2020-01-04 16:58:37
2875,43,F,2021-04-26 09:00:20,2021-05-21 09:59:52
1894,30,F,2020-01-15 16:20:43,2020-09-18 10:24:31
1497,20,M,2021-09-22 00:17:26,2021-09-22 00:23:52
948,50,F,2020-01-19 17:59:05,2020-01-19 18:08:00
3429,46,F,2020-04-14 06:30:26,2020-11-16 12:41:03
1610,26,M,2019-12-15 15:03:06,2019-12-15 15:05:49
654,18,M,2019-11-05 15:21:00,2019-11-05 15:26:38
2835,25,F,2020-03-07 08:34:57,2020-03-07 08:39:15
404,37,M,2018-08-29 10:51:44,2018-09-01 16:35:24
1552,40,M,2020-12-27 07:12:20,2020-12-27 07:16:23
2054,29,M,2020-07-10 09:00:35,2020-07-10 09:06:03
1514,25,F,2019-11-08 22:48:25,2020-02-10 09:41:59
3499,25,F,2019-09-23 13:51:01,2019-09-23 13:55:31
1212,30,M,2020-02-01 08:23:33,2020-02-01 08:28:14
3120,45,F,2021-08-22 18:37:13,2021-08-22 18:42:23
2956,25,F,2020-09-23 15:00:17,2020-09-24 16:09:55
3356,,,2019-11-09 11:07:04,2020-02-09 11:48:06
3893,21,M,2020-03-05 23:52:36,2020-03-06 07:59:24
9,42,F,2020-01-27 12:59:32,2020-01-27 13:02:46
1663,24,F,2021-02-20 14:27:38,2021-02-20 14:30:07
1068,18,F,2019-09-20 21:41:46,2019-09-20 21:46:45
1375,32,F,2019-06-25 20:00:28,2019-06-25 20:03:31
2838,26,F,2020-02-04 13:37:39,2020-02-04 13:41:45
3197,27,F,2019-11-06 18:13:05,2019-11-06 18:16:47
3640,39,F,2019-12-13 04:09:05,2019-12-13 04:12:32
3698,19,F,2019-08-31 18:37:01,2019-08-31 18:44:30
1561,21,F,2020-02-11 20:01:27,2020-12-02 08:59:02
2319,22,F,2019-07-23 17:35:56,2019-07-24 08:59:48
1182,20,M,2019-09-19 10:58:19,2019-09-19 11:02:01
12,24,F,2019-06-20 11:57:18,2019-06-20 12:01:07
1871,27,M,2020-01-15 09:59:03,2020-01-15 10:04:14
3808,25,F,2021-01-07 12:09:35,2021-01-07 12:11:12
405,21,F,2019-12-06 19:54:57,2019-12-06 19:59:30
2809,19,M,2019-09-16 17:51:46,2019-09-16 18:01:47
1874,28,M,2020-10-27 19:09:50,2020-10-27 19:13:37
3185,36,F,2020-05-29 16:05:56,2020-05-29 16:23:11
878,28,M,2019-09-27 15:49:54,2019-09-27 15:55:24
3117,18,F,2020-05-14 16:53:08,2020-05-14 17:05:12
3433,25,M,2021-02-22 18:05:00,2021-02-25 14:42:54
1999,20,F,2020-02-03 08:57:16,2020-02-03 09:02:39
1527,33,F,2019-05-22 06:24:55,2019-05-22 11:13:37
835,21,F,2018-12-01 12:23:23,2018-12-01 12:28:13
2020,32,M,2020-11-08 18:28:18,2020-11-08 18:31:26
3239,34,F,2020-01-08 17:05:10,2020-01-08 17:39:42
2290,36,F,2019-10-19 15:01:59,2019-10-25 09:13:47
3014,25,F,2020-12-13 15:17:35,2020-12-13 15:20:48
744,28,F,2021-04-19 15:09:55,2021-04-19 15:12:09
414,18,M,2020-01-10 22:41:33,2020-01-10 22:48:25
576,25,F,2019-10-26 04:59:10,2019-10-26 05:02:18
2515,30,F,2020-05-29 18:42:01,2020-06-11 08:42:52
3756,33,M,2019-04-29 07:13:41,2019-04-29 07:16:34
817,22,M,2019-08-28 11:41:39,2020-01-25 07:35:56
2323,21,M,2019-02-04 19:59:13,2019-12-20 20:03:45
699,24,M,2019-12-11 11:49:14,2019-12-11 11:56:12
876,27,F,2020-03-11 17:04:54,2020-03-11 17:18:45
1300,33,F,2019-11-21 12:32:22,2019-11-21 12:37:49
135,28,F,2019-09-09 21:10:35,2019-09-09 21:15:32
1945,25,M,2018-07-20 13:54:27,2018-07-20 14:05:35
2997,18,F,2021-10-08 09:42:48,2021-10-08 09:45:45
2728,22,F,2020-03-01 19:32:09,2020-03-16 15:21:54
1028,34,F,2020-10-26 12:28:05,2020-10-26 12:39:47
1748,23,F,2020-03-20 00:28:04,2020-03-20 00:42:06
3701,38,F,2019-12-01 00:13:57,2019-12-01 00:34:49
29,29,F,2019-06-24 18:40:16,2020-10-16 12:07:31
2731,25,F,2020-08-25 06:48:23,2020-08-25 07:07:05
3353,28,F,2019-08-18 13:01:45,2019-08-18 13:04:23
2139,35,F,2020-07-08 17:11:01,2020-07-08 17:12:57
2526,20,F,2020-08-30 12:13:54,2020-09-03 12:18:00
1971,22,F,2020-01-19 14:24:50,2020-03-18 14:56:47
2993,26,F,2019-11-19 22:23:59,2019-11-19 22:28:50
196,27,F,2019-10-04 18:38:55,2019-11-18 20:24:28
3373,27,F,2019-12-29 16:19:10,2020-04-27 15:33:12
3199,22,M,2019-06-01 09:59:14,2019-06-01 10:02:43
3151,38,M,2020-03-06 11:20:39,2020-03-06 11:24:52
3583,43,F,2020-05-20 07:21:10,2020-05-20 07:24:36
3598,48,M,2020-10-08 14:27:24,2020-10-08 14:35:03
3793,36,M,2021-01-10 19:06:29,2021-01-10 19:11:42
3418,33,F,2020-08-23 10:35:01,2020-08-23 10:37:24
178,40,F,2020-12-15 12:01:46,2020-12-15 12:04:51
1645,43,F,2020-02-11 18:17:40,2020-02-11 18:21:25
327,19,M,2020-03-12 12:56:10,2020-03-12 13:00:20
1101,20,F,2020-03-07 07:31:36,2020-03-07 07:36:33
1220,21,M,2019-10-02 08:00:29,2020-11-09 16:32:49
1285,22,M,2020-10-29 19:02:04,2020-10-29 19:03:52
2615,26,F,2019-10-24 16:54:19,2019-10-24 16:59:40
328,41,F,2019-08-28 21:45:54,2019-08-28 21:50:06
2502,20,M,2019-12-06 16:59:05,2019-12-06 17:07:15
3882,30,F,2021-01-24 14:02:47,2021-01-24 14:12:47
1949,24,M,2019-10-08 11:45:26,2019-10-08 11:51:48
3097,33,M,2019-09-15 17:40:57,2019-09-15 17:49:56
2544,21,F,2020-10-05 08:51:28,2020-10-05 09:10:33
3537,58,F,2019-12-24 11:50:17,2019-12-24 11:55:22
643,47,F,2021-01-30 06:44:40,2021-01-30 07:47:46
2145,67,M,2020-07-22 16:09:50,2020-07-22 16:13:23
318,29,F,2019-05-28 07:21:59,2019-05-28 07:28:02
1357,55,F,2020-11-29 09:21:04,2020-11-29 09:25:05
3904,31,F,2020-11-28 09:36:04,2020-11-28 09:38:45
250,27,F,2020-01-25 12:51:53,2020-01-25 12:56:32
1494,20,F,2019-09-22 19:33:55,2019-09-22 19:50:24
740,31,M,2021-09-05 20:25:45,2021-09-05 20:46:04
57,23,M,2020-09-18 14:25:17,2020-09-18 14:39:23
3441,24,F,2019-07-28 07:09:54,2019-07-28 07:13:23
3831,27,M,2020-02-22 00:17:55,2020-02-22 00:24:14
3182,22,F,2019-11-16 15:52:28,2019-11-16 15:55:08
1029,20,F,2020-10-06 08:54:32,2020-10-06 09:19:33
2933,21,F,2020-02-19 10:04:08,2020-02-19 10:08:46
2476,21,M,2019-10-02 20:34:57,2019-10-02 20:40:34
2385,27,F,2020-01-13 10:10:38,2020-05-02 17:27:02
2787,20,F,2019-09-22 08:17:28,2019-09-22 12:50:56
2738,24,M,2019-05-26 19:20:20,2019-05-26 19:24:12
3389,24,F,2021-10-25 15:21:04,2021-10-25 15:23:42
59,24,F,2019-11-16 09:15:25,2019-11-16 09:26:29
2552,28,F,2019-11-01 09:42:11,2019-11-01 09:45:57
1509,20,M,2019-09-28 11:14:45,2019-09-28 11:54:44
939,41,F,2021-02-10 06:50:13,2021-02-12 07:31:10
536,46,F,2021-07-03 21:45:40,2021-07-03 21:48:27
1275,24,F,2020-01-13 14:38:28,2020-01-13 14:41:18
1428,29,F,2020-12-02 10:22:21,2020-12-02 10:25:07
3211,,,2020-03-08 07:56:54,2020-03-10 16:04:59
1773,23,F,2019-12-04 06:51:27,2019-12-04 06:57:18
1676,26,M,2020-02-11 16:27:35,2020-02-12 11:15:42
3500,24,F,2020-01-26 17:42:30,2020-01-26 17:47:20
507,23,F,2020-03-09 13:14:45,2020-03-09 13:21:24
2218,30,F,2019-12-12 12:00:24,2019-12-12 12:06:34
2082,20,F,2020-01-13 00:06:06,2020-01-13 00:27:25
2213,36,M,2020-03-17 23:58:19,2020-03-18 00:08:48
1569,25,F,2020-01-11 23:22:33,2020-01-11 23:26:41
1680,18,F,2020-02-02 19:25:25,2020-10-13 15:16:59
3061,25,F,2019-07-21 20:30:28,2019-07-21 20:32:53
22,26,F,2019-09-07 15:17:47,2019-09-07 15:33:42
3297,17,F,2019-03-17 13:27:58,2020-02-17 14:39:37
2471,22,F,2019-02-11 07:43:58,2019-05-28 08:18:42
2048,25,F,2020-01-25 19:29:03,2020-01-25 19:34:43
2221,36,F,2019-12-11 11:13:28,2019-12-11 11:22:43
1131,22,F,2020-03-02 19:18:41,2020-03-02 19:22:48
1478,19,F,2019-11-04 13:12:31,2019-11-04 13:17:03
2422,22,M,2019-12-14 13:24:19,2019-12-14 13:34:48
3200,28,F,2020-03-09 21:03:45,2020-03-09 21:06:54
2401,52,F,2019-11-26 20:32:18,2019-11-26 20:43:50
3800,36,F,2019-06-30 06:29:16,2019-06-30 06:32:08
1818,32,M,2021-09-05 21:17:59,2021-09-07 10:00:49
2212,26,F,2020-12-07 22:17:45,2020-12-07 22:20:00
3666,21,M,2020-12-03 13:52:01,2020-12-03 13:54:45
1139,34,F,2020-09-23 06:52:39,2020-09-23 06:57:42
542,26,F,2019-11-17 21:59:42,2019-11-17 22:05:41
3116,18,F,2020-01-26 19:09:32,2020-01-26 20:31:17
2770,23,F,2019-09-19 22:08:20,2019-09-19 22:14:32
168,22,F,2019-10-01 21:26:29,2019-10-01 21:29:24
3372,26,F,2019-12-13 08:49:14,2019-12-13 08:53:55
299,27,F,2020-02-10 11:11:21,2020-02-10 12:52:35
550,23,F,2019-12-10 09:50:59,2020-12-04 08:11:25
2170,38,M,2019-05-01 15:43:10,2019-05-01 15:49:17
3135,21,F,2019-10-05 23:42:27,2019-10-05 23:45:28
2405,28,F,2019-12-24 16:17:42,2019-12-24 16:21:17
1415,31,F,2019-10-22 09:23:45,2019-10-22 09:27:40
868,21,F,2020-11-01 19:42:12,2020-11-01 19:54:08
3482,22,F,2019-12-15 15:11:11,2019-12-15 15:16:52
1715,24,F,2020-10-25 12:00:34,2020-10-25 12:04:37
3047,25,F,2021-01-06 19:34:08,2021-01-06 19:40:03
1524,28,F,2019-09-13 17:12:30,2019-09-13 17:18:17
2565,24,M,2019-12-09 00:14:16,2019-12-09 00:17:31
1336,32,M,2020-01-10 15:11:37,2020-01-10 15:28:11
3551,20,F,2019-11-26 13:30:38,2019-11-26 13:37:52
734,20,F,2019-11-18 14:43:41,2019-11-18 14:52:07
2968,20,F,2020-03-14 20:30:04,2020-03-15 14:34:01
2806,25,F,2019-12-13 18:41:39,2019-12-13 18:43:58
265,26,F,2021-02-07 16:19:31,2021-02-07 16:21:16
2025,37,F,2020-01-01 14:09:03,2020-01-01 14:33:53
1402,31,M,2021-09-05 21:11:17,2021-09-05 21:13:39
2460,21,F,2020-01-06 12:27:31,2020-01-06 12:33:32
2684,60,F,2020-01-05 15:24:26,2020-01-05 15:29:56
210,28,F,2021-05-16 21:00:35,2021-05-17 07:48:22
2926,25,M,2020-05-19 19:50:51,2020-05-20 12:26:03
933,20,M,2021-01-08 06:27:39,2021-01-11 05:50:20
1762,18,F,2019-09-07 08:16:05,2019-09-07 10:04:26
1512,20,F,2019-10-30 00:20:36,2020-05-18 19:39:38
3175,19,F,2019-08-18 07:48:26,2020-10-03 13:41:27
2407,22,F,2019-08-25 21:01:32,2019-08-25 21:09:24
1575,33,F,2019-12-20 11:18:29,2019-12-25 16:08:45
1449,34,F,2019-12-22 14:53:47,2019-12-22 14:56:03
548,24,F,2019-12-06 00:18:14,2019-12-06 00:31:38
2478,32,F,2020-07-14 21:49:15,2020-07-14 21:53:54
1305,24,F,2019-12-10 21:21:01,2019-12-10 21:37:28
3642,22,F,2019-07-15 07:43:03,2019-07-15 07:46:14
3623,22,F,2020-01-10 05:13:13,2020-01-10 05:16:02
3569,33,F,2019-08-06 05:10:54,2019-08-06 05:13:32
1829,37,F,2019-12-05 20:01:20,2019-12-07 19:05:30
3137,31,M,2019-11-24 19:07:38,2019-11-24 19:11:28
2175,27,F,2019-06-25 15:35:48,2019-06-25 15:38:52
3812,27,F,2020-01-04 16:23:49,2020-01-04 16:32:49
1234,23,F,2019-08-24 15:27:18,2019-08-24 15:36:47
1583,23,F,2020-02-13 16:18:25,2020-02-13 16:29:04
748,39,F,2020-07-26 11:37:40,2020-07-26 11:52:05
2171,21,F,2019-11-07 01:40:39,2019-11-07 01:54:56
2262,21,F,2021-07-26 06:22:45,2021-07-26 06:42:23
2584,28,F,2020-01-25 10:05:08,2020-01-25 10:08:04
2547,35,F,2021-02-25 14:30:31,2021-02-25 14:32:39
1851,27,F,2020-02-26 17:43:08,2020-02-26 17:47:06
2900,21,F,2019-09-02 21:43:08,2019-09-02 21:48:49
2760,42,F,2019-07-21 14:28:55,2019-07-21 14:32:57
3556,50,F,2019-12-14 12:54:39,2019-12-14 12:58:27
572,21,M,2019-02-17 14:07:39,2019-02-17 14:10:05
658,24,F,2020-03-16 15:50:29,2020-03-23 13:29:34
2853,25,F,2019-09-18 08:50:10,2019-09-22 09:19:53
2934,22,F,2020-01-20 06:40:23,2020-01-20 06:46:34
1500,18,M,2019-07-19 23:33:11,2019-07-19 23:38:00
3046,21,F,2019-10-22 13:41:10,2019-10-22 13:44:25
2843,19,F,2019-08-29 12:04:01,2019-08-30 12:26:39
1928,29,F,2020-02-20 21:42:01,2020-02-24 10:55:38
367,19,M,2019-12-27 12:21:13,2019-12-27 12:25:26
3387,20,F,2019-10-19 09:02:31,2019-10-19 09:06:53
2353,28,F,2021-08-03 12:38:34,2021-08-03 12:52:00
1456,19,M,2019-10-30 00:41:37,2019-10-30 00:45:54
353,44,F,2021-01-21 20:57:31,2021-01-21 21:02:08
955,27,F,2020-12-27 08:42:19,2020-12-30 15:52:52
3462,21,F,2020-02-13 08:09:33,2020-02-13 14:47:59
3410,43,F,2020-10-08 18:36:52,2020-10-08 18:41:18
2129,23,F,2020-02-27 07:57:43,2020-02-27 08:01:56
270,21,M,2019-09-08 17:13:37,2020-12-29 18:26:20
2603,51,F,2020-02-18 16:57:47,2020-02-18 17:00:47
860,18,F,2019-09-12 06:47:31,2019-10-06 10:40:50
2710,22,M,2019-10-05 15:31:22,2019-10-05 15:37:36
394,24,M,2020-01-25 17:52:08,2020-01-25 17:54:57
3201,23,F,2020-03-01 20:35:21,2020-03-01 20:48:21
2435,28,O,2021-01-31 02:26:46,2021-02-02 23:38:32
954,20,F,2020-12-12 16:46:29,2020-12-12 16:49:21
967,20,F,2019-09-04 10:40:12,2019-09-04 10:43:39
3379,21,F,2019-09-13 15:55:40,2019-09-13 15:58:51
1072,18,F,2020-01-23 13:15:43,2020-01-23 13:25:32
477,24,M,2020-02-17 23:38:49,2020-11-24 14:48:23
1133,27,F,2020-01-04 17:09:48,2020-01-04 17:27:42
460,26,F,2021-01-03 08:49:21,2021-01-03 08:51:58
847,28,M,2020-11-16 13:47:13,2020-11-21 16:29:50
1930,25,M,2019-11-03 19:35:24,2019-11-03 19:57:53
3926,49,F,2020-09-06 07:33:35,2020-09-06 07:47:14
3619,29,F,2020-01-06 01:46:38,2020-01-06 01:49:15
448,22,M,2021-02-20 17:37:06,2021-02-20 17:40:25
3299,23,F,2019-10-08 22:31:14,2019-10-08 22:34:08
2553,42,F,2021-01-06 14:01:12,2021-01-06 14:08:30
2811,19,M,2019-10-29 14:17:24,2019-10-29 14:20:26
1316,28,F,2019-05-09 13:33:03,2019-05-09 13:34:48
2362,20,M,2019-10-24 06:41:51,2019-10-24 06:45:40
3289,21,F,2019-10-29 18:22:06,2019-10-30 10:48:18
1590,32,F,2021-02-14 23:34:33,2021-02-15 09:09:29
3383,26,F,2019-10-03 06:34:54,2020-12-23 18:07:18
1330,26,F,2019-11-04 12:05:24,2019-11-04 12:08:27
872,26,F,2020-01-20 16:08:49,2020-01-20 16:11:07
3154,23,F,2020-02-16 08:28:04,2020-02-16 16:08:56
553,21,F,2020-04-02 15:05:19,2020-04-02 15:16:59
2768,24,F,2021-07-30 09:53:03,2021-07-30 10:07:32
3784,21,F,2021-05-07 14:51:01,2021-05-07 14:56:27
2735,26,M,2020-02-02 14:38:08,2020-02-02 14:49:25
3677,31,O,2021-05-29 09:15:28,2021-05-29 09:17:02
1442,29,F,2020-01-08 13:01:11,2020-01-08 13:08:11
1724,23,M,2020-08-18 17:00:32,2020-08-19 13:07:17
2703,34,F,2021-01-07 06:31:28,2021-01-07 06:34:25
3891,27,F,2019-10-06 10:24:06,2019-10-06 10:39:16
3895,31,O,2020-11-18 12:00:15,2020-11-18 12:02:38
468,36,F,2020-01-26 16:49:35,2020-01-26 16:55:13
55,21,F,2020-03-04 13:12:36,2020-03-04 13:15:34
3857,25,F,2020-02-20 10:18:54,2020-02-21 14:09:05
3796,28,F,2020-11-26 13:37:58,2020-11-26 13:44:19
721,19,F,2019-10-13 14:38:46,2019-10-13 14:44:29
3395,25,F,2019-07-31 13:14:18,2019-07-31 13:25:53
2122,29,F,2020-01-19 10:40:00,2020-03-05 06:04:41
2271,30,F,2019-12-11 07:17:49,2020-02-22 08:19:42
2454,30,M,2020-01-29 20:55:38,2020-01-29 21:00:25
1593,23,F,2019-11-17 10:36:46,2019-11-17 10:42:35
3706,31,F,2020-11-09 11:45:42,2020-11-09 11:58:50
3648,18,F,2020-11-02 11:58:12,2020-11-02 13:47:21
54,24,F,2019-10-21 06:43:37,2019-10-21 06:46:57
2087,36,M,2021-09-06 22:36:03,2021-09-06 22:45:45
1069,22,F,2019-06-01 20:45:23,2019-06-01 20:50:11
3544,46,M,2021-01-02 10:41:37,2021-01-02 10:45:30
3247,22,F,2019-11-04 19:17:23,2019-11-04 19:23:32
3283,25,F,2021-09-07 06:23:24,2021-09-07 06:27:23
1221,25,M,2019-12-14 11:47:45,2019-12-14 11:56:30
1708,30,M,2020-03-12 11:43:19,2020-03-12 11:46:29
865,20,M,2020-10-15 08:19:23,2020-10-15 08:22:38
852,19,F,2020-02-29 06:31:59,2020-02-29 06:36:45
1913,26,F,2019-12-01 17:09:39,2019-12-01 17:12:10
50,25,M,2019-11-20 17:22:38,2020-01-02 13:15:51
170,31,M,2019-11-15 18:45:39,2019-11-15 19:23:02
2211,21,M,2019-12-16 22:35:43,2020-09-03 22:17:08
1314,25,M,2021-06-25 16:23:04,2021-06-25 22:29:52
1030,,,2020-01-31 21:39:44,2020-01-31 21:43:16
1426,25,M,2020-02-23 15:12:55,2020-02-23 15:20:29
147,35,F,2021-01-24 07:29:22,2021-01-24 07:32:36
2860,27,F,2020-08-18 17:43:57,2020-08-18 18:01:25
1883,19,F,2020-10-15 09:27:53,2020-10-15 09:32:13
136,24,F,2019-08-29 08:43:32,2019-08-29 08:51:15
374,21,M,2020-02-12 05:46:46,2020-02-12 05:53:26
246,40,F,2020-08-28 07:12:27,2020-08-28 09:31:32
1615,27,F,2020-05-12 23:24:32,2020-05-12 23:29:09
441,31,F,2019-07-10 23:15:52,2020-01-19 12:27:40
208,29,F,2019-06-20 09:24:07,2019-06-20 09:26:31
1168,22,F,2019-08-28 21:50:39,2020-01-28 12:06:15
1641,30,F,2019-10-31 07:33:23,2019-10-31 07:38:42
2874,22,F,2020-12-29 23:27:59,2020-12-29 23:33:59
155,24,F,2019-11-26 11:11:03,2019-11-26 11:16:26
2151,31,M,2019-10-03 17:49:15,2019-10-03 17:57:08
677,29,F,2019-06-22 20:27:27,2019-06-22 20:49:20
1870,29,F,2019-08-30 10:23:59,2019-08-30 10:29:13
717,50,F,2019-04-01 18:54:39,2019-04-01 19:02:58
632,24,M,2020-02-25 11:42:30,2020-02-25 11:45:23
1134,27,M,2020-11-04 10:54:42,2020-11-04 10:58:37
332,45,F,2020-06-03 13:27:19,2020-06-03 13:31:44
1222,23,M,2020-01-29 15:48:33,2020-02-28 11:57:36
3177,21,F,2019-10-08 09:15:36,2020-02-20 08:51:08
2010,23,M,2020-01-27 10:52:09,2020-01-27 10:55:30
303,27,F,2020-03-10 16:42:38,2020-03-10 16:45:54
3027,18,F,2019-05-19 17:54:31,2019-07-25 17:59:57
3399,28,F,2019-09-01 13:52:59,2019-09-01 13:58:15
2244,25,F,2020-10-14 08:08:43,2020-10-14 08:11:06
1075,29,F,2021-02-27 09:11:52,2021-02-27 09:14:41
3164,31,F,2019-10-22 21:05:36,2019-10-23 04:57:07
666,30,F,2019-10-03 20:13:07,2019-10-04 07:20:47
3311,41,F,2021-06-19 19:59:47,2021-06-19 20:02:12
2923,19,F,2020-10-21 19:43:39,2020-10-21 19:51:50
1668,31,F,2020-11-24 13:57:36,2020-11-24 13:59:59
3521,29,M,2019-10-23 10:15:56,2019-10-23 10:25:38
1739,26,F,2019-12-10 09:59:20,2019-12-10 12:38:02
134,18,M,2020-03-03 18:03:34,2020-03-03 18:06:59
35,31,M,2019-11-04 20:34:02,2019-11-04 20:36:57
139,34,F,2019-08-29 12:12:26,2019-08-29 12:16:22
1932,23,F,2020-02-06 11:44:49,2020-02-06 11:50:31
1830,35,M,2020-08-30 07:59:43,2020-08-30 08:03:48
1656,25,M,2019-08-23 16:00:22,2019-08-23 16:06:08
2342,39,F,2021-08-05 05:43:16,2021-08-19 04:54:18
2562,30,F,2019-10-31 11:06:20,2019-10-31 11:09:20
255,36,F,2020-11-19 17:42:53,2020-11-19 17:46:48
2690,48,F,2019-08-10 13:37:18,2019-08-10 13:41:46
3805,25,F,2019-10-21 14:10:27,2019-10-22 17:29:49
1095,19,F,2019-08-27 13:41:24,2019-09-09 17:52:17
1245,24,M,2019-08-27 14:16:44,2019-08-27 14:23:50
2784,42,F,2020-01-03 19:41:58,2020-01-03 19:46:09
521,26,F,2019-08-28 16:18:51,2019-08-28 16:22:03
1702,21,M,2019-10-28 17:57:23,2020-11-21 21:58:59
2598,21,F,2019-10-01 21:10:29,2019-10-01 21:14:12
1249,20,F,2020-02-13 19:30:56,2020-02-13 19:39:20
3454,20,F,2019-11-02 13:50:39,2019-11-02 14:01:00
1929,34,M,2019-11-10 15:13:44,2019-11-10 15:17:40
1255,24,M,2019-09-21 18:20:42,2020-03-10 21:10:21
2505,19,F,2020-01-19 01:10:37,2020-01-19 01:14:05
