userId,date,merchantId,amountEuros,wording,eligibleForOffer,usedOffer
3245,2021-09-26,the-bradery,264,PAIEMENT CB XXXX XXXXX NEUILLY THE BRADERY CARTE XXXXXXXX,0,0
983,2021-10-12,the-bradery,41.9,ACHAT CB THE BRADERY XX.XX.XX CARTE NUMERO XXX,0,0
3246,2021-07-04,the-bradery,133.4,PAIEMENT PAR CARTE THE BRADERY XXXXX NEUILLY XX/XX,1,0
3049,2021-07-04,the-bradery,62.7,CARTE XX/XX/XX XX THE BRADERY CB*XXXX,0,0
3247,2021-07-02,the-bradery,43.9,PAIEMENT PAR CARTE THE BRADERY XXXXX NEUILLY XX/XX,0,0
3248,2021-07-02,the-bradery,22.9,ACHAT CB THE BRADERY XX.XX.XX CARTE NUMERO XXX,1,0
3241,2021-07-02,the-bradery,46.63,PAIEMENT PAR CARTE SYMMETRIC X XXXXX NEUILLY XX/XX,0,0
3249,2021-07-03,the-bradery,78.9,CARTE XX/XX/XX THE BRADERY CB*XXXX,0,0
3250,2021-07-02,the-bradery,36.3,PAIEMENT PAR CARTE SYMMETRIC X XXXXX NEUILLY XX/XX,0,0
3251,2021-07-05,the-bradery,47.9,PAIEMENT CB XXXX XXXXX NEUILLY THE BRADERY CARTE XXXXXXXX,1,1
3252,2021-07-05,the-bradery,47.9,PAIEMENT CB XXXX XXXXX NEUILLY THE BRADERY CARTE XXXXXXXX,1,0
3253,2021-07-02,the-bradery,46.9,FACTURE CARTE DU XXXXXX THE BRADERY XX NEUILLY SU CARTE XXXXXXXXXXXXXXXX,0,0
557,2021-11-13,the-bradery,38.9,THEBRADERY,0,0
3241,2021-11-13,the-bradery,49.9,PAIEMENT PAR CARTE THE BRADERY NEUILLY SUR S XX/XX,1,0
3241,2021-11-14,the-bradery,121.9,PAIEMENT PAR CARTE THE BRADERY NEUILLY SUR S XX/XX,1,0
3241,2021-11-13,the-bradery,77.74,PAIEMENT PAR CARTE ALMA SYMMETRIC X XXXXX NEU XX/XX,1,0
1521,2021-09-28,the-bradery,64.75,FACTURE CARTE DU XXXXXX THE BRADERY XX NEUILLY SU CARTE XXXXXXXXXXXXXXXX,0,0
3254,2021-11-14,the-bradery,181.9,PAIEMENT PAR CARTE THE BRADERY XXXXX NEUILLY XX/XX,1,0
3255,2021-11-15,the-bradery,109.55,ACHAT CB ALMA SYMMETRIC XX.XX.XX CARTE NUMERO XXX,1,1
3256,2021-11-13,the-bradery,54.9,XXXXXX CB****XXXX THE BRADERY XXXX NEUILLY SU,1,1
3257,2021-11-13,the-bradery,33.9,PAIEMENT PAR CARTE THE BRADERY XXXXX NEUILLY XX/XX,1,1
2941,2021-11-13,the-bradery,72.9,THE BRADERY,1,0
3258,2021-11-13,the-bradery,25.9,XXXXXX CB****XXXX THE BRADERY FR NEUILLY SUR XXXXEUR X EURO = XXXXXXX,0,0
3259,2021-11-12,the-bradery,49.9,PAIEMENT PAR CARTE THE BRADERY XXXXX NEUILLY XX/XX,1,1
1371,2021-11-12,the-bradery,57.9,PAIEMENT PAR CARTE THE BRADERY XXXXX NEUILLY XX/XX,1,0
3260,2021-11-14,the-bradery,131.9,Cb The Bradery Fact XXXXXX,1,1
3261,2021-11-14,the-bradery,77.9,CARTE XX/XX/XX THE BRADERY CB*XXXX,1,0
3222,2021-09-18,the-bradery,91.9,PAIEMENT PAR CARTE THE BRADERY XXXXX NEUILLY XX/XX,0,0
3262,2021-09-18,the-bradery,17.9,PAIEMENT PAR CARTE THE BRADERY XXXXX NEUILLY XX/XX,1,0
3263,2021-09-17,the-bradery,46.9,PAIEMENT PAR CARTE THE BRADERY XXXXX NEUILLY XX/XX,1,0
3264,2021-09-17,the-bradery,67.9,PAIEMENT CB XXXX XXXXX NEUILLY THE BRADERY CARTE XXXXXXXX,1,1
3265,2021-09-18,the-bradery,35.9,CARTE XX/XX/XX XX THE BRADERY CB*XXXX,1,1
3266,2021-09-17,the-bradery,87.9,PAIEMENT PAR CARTE THE BRADERY XXXXX NEUILLY XX/XX,1,0
3267,2021-09-17,the-bradery,201,PAIEMENT CB XXXX NEUILLY SUR S THE BRADERY CARTE XXXXXXXX,1,1
1971,2021-09-17,the-bradery,35.9,ACHAT CB THE BRADERY XX.XX.XX CARTE NUMERO XXX,1,1
3268,2021-09-17,the-bradery,64.9,CARTE XX/XX/XX XX THE BRADERY CB*XXXX,0,0
3269,2021-09-20,the-bradery,35.9,PAIEMENT CB XXXX XXXXX NEUILLY THE BRADERY CARTE XXXXXXXX,1,1
3270,2021-09-17,the-bradery,150.9,PAIEMENT PAR CARTE THE BRADERY XXXXX NEUILLY XX/XX,1,0
3271,2021-09-17,the-bradery,47.9,ACHAT CB THE BRADERY XX.XX.XX EUR XXXX CARTE NO XXX APPLE PAY,1,1
3272,2021-09-17,the-bradery,79.9,Cb The Bradery Fact XXXXXX,1,0
3273,2021-09-17,the-bradery,31.9,PAIEMENT PAR CARTE THE BRADERY XXXXX NEUILLY XX/XX,1,1
3274,2021-09-17,the-bradery,21.9,THE BRADERY,0,0
754,2021-09-18,the-bradery,43.9,PAIEMENT PAR CARTE THE BRADERY XXXXX NEUILLY XX/XX,1,0
3275,2021-09-17,the-bradery,37.66,PAIEMENT PAR CARTE SYMMETRIC X XXXXX NEUILLY- XX/XX,1,1
3276,2021-09-17,the-bradery,24.9,PAIEMENT PAR CARTE THE BRADERY NEUILLY SUR S XX/XX,1,0
3277,2021-09-17,the-bradery,76.9,PAIEMENT PAR CARTE THE BRADERY XXXXX NEUILLY XX/XX,1,1
3278,2021-09-17,the-bradery,53.9,PAIEMENT PAR CARTE THE BRADERY XXXXX NEUILLY XX/XX,1,0
3163,2021-09-19,the-bradery,74.32,CARTE XX/XX SYMMETRIC X,1,0
14,2021-09-19,the-bradery,123.2,CARTE XX/XX/XX THE BRADERY CB*XXXX,1,1
3279,2021-09-17,the-bradery,44.9,THE BRADERY XXXXX NEUILLY LE XX XX XX,1,0
3280,2021-09-17,the-bradery,55.9,ACHAT CB THE BRADERY XX.XX.XX EUR XXXX CARTE NO XXX,0,0
3281,2021-09-17,the-bradery,277,FACTURE CARTE DU XXXXXX THE BRADERY CARTE XXXXXXXXXXXXXXXX FRA XXXXXEUR,1,0
3282,2021-09-18,the-bradery,240,CARTE XX/XX/XX THE BRADERY CB*XXXX,1,1
3283,2021-09-18,the-bradery,116.9,PAIEMENT PAR CARTE THE BRADERY XXXXX NEUILLY XX/XX,1,1
3284,2021-09-19,the-bradery,71,XXXXXX CB****XXXX THE BRADERY XXXX NEUILLY SU,0,0
3285,2021-09-17,the-bradery,57.9,PAIEMENT PAR CARTE THE BRADERY XXXXX NEUILLY XX/XX,1,1
85,2021-09-19,the-bradery,166.9,PAIEMENT PAR CARTE THE BRADERY XXXXX NEUILLY XX/XX,1,0
3286,2021-09-17,the-bradery,129.9,CARTE XXXXX XX/XX THE BRADERY XX XXXXX NEUILLY comptabilisé le XX/XX/XXXX,1,0
3287,2021-09-19,the-bradery,79.9,CB THE BRADERY XX/XX/XX,1,1
3288,2021-09-17,the-bradery,74.9,XXXXXX CB****XXXX THE BRADERY XXXX NEUILLY SU,0,0
3260,2021-09-19,the-bradery,18.9,Cb The Bradery Fact XXXXXX,0,0
3289,2021-09-17,the-bradery,70.9,PAIEMENT PAR CARTE THE BRADERY XXXXX NEUILLY XX/XX,0,0
3290,2021-09-18,the-bradery,83.9,Cb The Bradery Fact XXXXXX,1,0
3291,2021-09-17,the-bradery,70.13,PAIEMENT PAR CARTE SYMMETRIC X XXXXX NEUILLY- XX/XX,1,0
3292,2021-09-17,the-bradery,80.9,THE BRADERY,1,1
3293,2021-09-17,the-bradery,78.9,PAIEMENT CB XXXX NEUILLY SUR S THE BRADERY CARTE XXXXXXXX,1,1
3294,2021-09-18,the-bradery,257,THE BRADERY,1,0
3295,2021-09-19,the-bradery,71.89,PAIEMENT PAR CARTE SYMMETRIC X NEUILLY-SUR-S XX/XX,1,0
3178,2021-09-17,the-bradery,78.9,Cb The Bradery Fact XXXXXX,0,0
3296,2021-09-17,the-bradery,37.66,PAIEMENT PAR CARTE SYMMETRIC X XXXXX NEUILLY- XX/XX,1,0
3297,2021-09-17,the-bradery,24.9,Cb The Bradery Fact XXXXXX,0,0
3298,2021-09-17,the-bradery,55.1,FACTURE CARTE DU XXXXXX SYMMETRIC X XX NEUILLY-SU CARTE XXXXXXXXXXXXXXXX,1,0
3299,2021-09-17,the-bradery,107.9,CARTE XX/XX THE BRADERY,1,0
3300,2021-09-18,the-bradery,121.9,PAIEMENT PAR CARTE THE BRADERY NEUILLY SUR S XX/XX,1,0
3301,2021-09-20,the-bradery,31.9,PAIEMENT PAR CARTE THE BRADERY XXXXX NEUILLY XX/XX,1,0
3302,2021-09-17,the-bradery,99.9,PAIEMENT PAR CARTE THE BRADERY XXXXX NEUILLY XX/XX,1,1
3303,2021-09-21,the-bradery,56.97,Cb The Bradery Fact XXXXXX,1,0
3198,2021-09-17,the-bradery,52.9,THE BRADERY XXXXX NEUILLY SU,0,0
3304,2021-09-20,the-bradery,14.9,FACTURE CARTE DU XXXXXX THE BRADERY XX NEUILLY SU CARTE XXXXXXXXXXXXXXXX,1,1
3305,2021-09-18,the-bradery,72.9,PAIEMENT PAR CARTE THE BRADERY XXXXX NEUILLY XX/XX,1,0
232,2021-09-18,the-bradery,127.9,PAIEMENT PAR CARTE THE BRADERY NEUILLY SUR S XX/XX,1,0
3306,2021-09-17,the-bradery,24.9,THE BRADERY,1,0
3307,2021-06-23,the-bradery,60.9,CARTE XX/XX/XX THE BRADERY CB*XXXX,1,1
3308,2021-06-23,the-bradery,69.9,FACTURE CARTE DU XXXXXX THE BRADERY XX NEUILLY,0,0
2223,2021-06-24,the-bradery,60.9,CB THE BRADERY XX/XX/XX,1,1
3309,2021-06-22,the-bradery,49.4,ACHAT CB THE BRADERY XX.XX.XX CARTE NUMERO XXX,1,0
3310,2021-06-22,the-bradery,47.9,CARTE XX/XX/XX THE BRADERY CB*XXXX,0,0
3311,2021-06-23,the-bradery,21.9,CARTE XXXXX XX/XX THE BRADERY COMMERCE ELECTRONIQUE,1,1
3312,2021-06-23,the-bradery,47.9,CARTE XX/XX/XX THE BRADERY CB*XXXX,1,0
3313,2021-06-23,the-bradery,44.9,PAIEMENT PAR CARTE THE BRADERY XXXXX NEUILLY XX/XX,0,0
3314,2021-06-24,the-bradery,95.9,Cb The Bradery Fact XXXXXX,0,0
3315,2021-06-24,the-bradery,76.33,ACHAT CB SYMMETRIC X XX.XX.XX CARTE NUMERO XXX,0,0
3192,2021-06-23,the-bradery,47.08,SYMMETRIC X,1,0
2879,2021-06-24,the-bradery,120.9,TRANSACTION CARTE THE BRADERY LE XX/XX/XX REF CB.XXXXXXXXX,1,0
3260,2021-06-24,the-bradery,34.9,Cb The Bradery Fact XXXXXX,0,0
3316,2021-06-24,the-bradery,50.9,XXXXXX CB****XXXX THE BRADERY XXXX NEUILLY SU,0,0
3317,2021-06-06,the-bradery,59,FACTURE CARTE DU XXXXXX THE BRADERY XX NEUILLY SU CARTE XXXXXXXXXXXXXXXX,0,0
3318,2021-06-24,the-bradery,124.9,CB THE BRADERY XX/XX/XX,1,0
3317,2021-06-06,the-bradery,59,FACTURE CARTE DU XXXXXX THE BRADERY XX NEUILLY SU CARTE XXXXXXXXXXXXXXXX,0,0
3213,2021-06-24,the-bradery,111.9,CB THE BRADERY XX/XX XX NEUILLY SU XX CB N° XXXX XXXX XXXX XXXX,1,0
3319,2021-06-18,the-bradery,100.9,CB THE BRADERY XX/XX XX NEUILLY SU XX CB N° XXXX XXXX XXXX XXXX,1,0
3320,2021-10-17,the-bradery,76.9,PAIEMENT PAR CARTE THE BRADERY XXXXX NEUILLY XX/XX,1,0
3321,2021-10-17,the-bradery,69.66,PAIEMENT PAR CARTE SYMMETRIC X XXXXX NEUILLY- XX/XX,0,0
3187,2021-10-18,the-bradery,81.9,Cb The Bradery Fact XXXXXX,0,0
3322,2021-10-17,the-bradery,66.9,Cb The Bradery Fact XXXXXX,1,0
2855,2021-10-18,the-bradery,30.9,ACHAT CB THE BRADERY XX.XX.XX CARTE NUMERO XXX,1,1
3323,2021-10-17,the-bradery,81.9,Cb The Bradery Fact XXXXXX,0,0
3324,2021-10-17,the-bradery,176.9,FACTURE CARTE DU XXXXXX THE BRADERY XX NEUILLY,1,1
3325,2021-10-17,the-bradery,86.9,ACHAT CB THE BRADERY XX.XX.XX CARTE NUMERO XXX,1,0
2633,2021-10-17,the-bradery,40.9,ACHAT CB THE BRADERY XX.XX.XX EUR XXXX CARTE NO XXX APPLE PAY,1,0
3326,2021-10-19,the-bradery,106.9,Cb The Bradery Fact XXXXXX,1,1
754,2021-10-17,the-bradery,121.8,PAIEMENT PAR CARTE THE BRADERY NEUILLY SUR S XX/XX,1,0
3327,2021-10-18,the-bradery,210,THE BRADERY,1,1
3200,2021-10-16,the-bradery,64.9,ACHAT CB THE BRADERY XX.XX.XX CARTE NUMERO XXX,0,0
3328,2021-10-19,the-bradery,25.9,PAIEMENT PAR CARTE THE BRADERY XXXXX NEUILLY XX/XX,0,0
3289,2021-10-17,the-bradery,96.9,PAIEMENT PAR CARTE THE BRADERY XXXXX NEUILLY XX/XX,0,0
3329,2021-10-16,the-bradery,39.9,XXXXXX CB****XXXX THE BRADERY XXXX NEUILLY SU,1,0
3330,2021-10-17,the-bradery,130.8,PAIEMENT PAR CARTE THE BRADERY NEUILLY SUR S XX/XX,1,0
2752,2021-10-15,the-bradery,64,Cb The Bradery Fact XXXXXX,0,0
2265,2021-10-16,the-bradery,151.9,Cb The Bradery Fact XXXXXX,1,1
2752,2021-10-15,the-bradery,37.9,Cb The Bradery Fact XXXXXX,0,0
3331,2021-10-18,the-bradery,44.9,PAIEMENT PAR CARTE THE BRADERY XXXXX NEUILLY XX/XX,1,1
3308,2021-10-17,the-bradery,74.9,FACTURE CARTE DU XXXXXX THE BRADERY XX NEUILLY,0,0
3265,2021-10-11,the-bradery,76.9,CARTE XX/XX/XX THE BRADERY CB*XXXX,0,0
3332,2021-10-17,the-bradery,76.9,Cb The Bradery Fact XXXXXX,1,1
3333,2021-10-17,the-bradery,106.9,PAIEMENT PAR CARTE THE BRADERY XXXXX NEUILLY XX/XX,1,0
3334,2021-10-17,the-bradery,116.9,THE BRADERY,1,0
3335,2021-10-17,the-bradery,81.9,FACTURE CARTE DU XXXXXX THE BRADERY CARTE XXXXXXXXXXXXXXXX FRA XXXXEUR,1,0
3237,2021-10-17,the-bradery,78.9,FACTURE CARTE DU XXXXXX THE BRADERY XX NEUILLY SU CARTE XXXXXXXXXXXXXXXX,0,0
3336,2021-10-17,the-bradery,11.9,Cb The Bradery Fact XXXXXX,0,0
3337,2021-10-17,the-bradery,86.9,PAIEMENT PAR CARTE THE BRADERY XXXXX NEUILLY XX/XX,1,0
3338,2021-10-16,the-bradery,152.89,PAIEMENT PAR CARTE THE BRADERY XXXXX NEUILLY XX/XX,1,1
3298,2021-10-17,the-bradery,52.63,FACTURE CARTE DU XXXXXX SYMMETRIC X XX NEUILLY-SU CARTE XXXXXXXXXXXXXXXX,0,0
3216,2021-10-16,the-bradery,56.28,PAIEMENT PAR CARTE SYMMETRIC X XXXXX NEUILLY- XX/XX,0,0
3339,2021-10-15,the-bradery,227,FACTURE CARTE DU XXXXXX THE BRADERY CARTE XXXXXXXXXXXXXXXX FRA XXXXXEUR,1,0
3340,2021-10-17,the-bradery,44.25,PAIEMENT PAR CARTE SYMMETRIC X XXXXX NEUILLY- XX/XX,1,0
3275,2021-10-17,the-bradery,35.96,PAIEMENT PAR CARTE SYMMETRIC X XXXXX NEUILLY- XX/XX,0,0
3341,2021-10-17,the-bradery,61.9,Cb The Bradery Fact XXXXXX,1,0
3163,2021-10-19,the-bradery,71,CARTE XX/XX SYMMETRIC X,0,0
3342,2021-10-17,the-bradery,81.9,Cb The Bradery Fact XXXXXX,1,0
978,2021-10-10,the-bradery,116.9,CARTE XX/XX/XX THE BRADERY CB*XXXX,1,1
3343,2021-10-17,the-bradery,53.63,FACTURE CARTE DU XXXXXX SYMMETRIC X XX NEUILLY-SU CARTE XXXXXXXXXXXXXXXX,0,0
3296,2021-10-17,the-bradery,35.96,PAIEMENT PAR CARTE SYMMETRIC X XXXXX NEUILLY- XX/XX,0,0
3291,2021-10-17,the-bradery,67,PAIEMENT PAR CARTE SYMMETRIC X XXXXX NEUILLY- XX/XX,0,0
3344,2021-10-18,the-bradery,81.9,ACHAT CB THE BRADERY XX.XX.XX EUR XXXX CARTE NO XXX,1,1
3253,2021-10-18,the-bradery,136.9,FACTURE CARTE DU XXXXXX THE BRADERY XX NEUILLY SU CARTE XXXXXXXXXXXXXXXX,1,1
3253,2021-10-17,the-bradery,177.8,FACTURE CARTE DU XXXXXX THE BRADERY XX NEUILLY SU CARTE XXXXXXXXXXXXXXXX,1,1
3345,2021-10-12,the-bradery,61.9,CARTE XX/XX/XX THE BRADERY CB*XXXX,0,0
920,2021-10-17,the-bradery,76.9,PAIEMENT CB XXXX XXXXX NEUILLY THE BRADERY CARTE XXXXXXXX,1,0
3346,2021-10-17,the-bradery,76.9,PAIEMENT PAR CARTE THE BRADERY XXXXX NEUILLY XX/XX,1,0
3347,2021-10-17,the-bradery,235,PAIEMENT PAR CARTE THE BRADERY XXXXX NEUILLY XX/XX,1,1
3348,2021-10-31,the-bradery,134.9,PAIEMENT PAR CARTE THE BRADERY XXXXX NEUILLY XX/XX,1,1
3349,2021-10-31,the-bradery,76.9,PAIEMENT PAR CARTE THE BRADERY XXXXX NEUILLY XX/XX,1,0
1093,2021-10-31,the-bradery,104.9,PAIEMENT PAR CARTE THE BRADERY XXXXX NEUILLY XX/XX,1,0
2265,2021-11-01,the-bradery,44.9,Cb The Bradery Fact XXXXXX,1,1
1093,2021-11-02,the-bradery,85.9,PAIEMENT PAR CARTE THE BRADERY XXXXX NEUILLY XX/XX,1,0
3350,2021-10-31,the-bradery,306,CARTE XX/XX/XX XX THE BRADERY CB*XXXX,1,1
1093,2021-10-31,the-bradery,102.9,PAIEMENT PAR CARTE THE BRADERY XXXXX NEUILLY XX/XX,1,0
3220,2021-10-31,the-bradery,54.9,CB THE BRADERY XX/XX XX NEUILLY SU XX CB N° XXXX XXXX XXXX XXXX,1,1
3351,2021-10-30,the-bradery,86.9,PAIEMENT PAR CARTE THE BRADERY XXXXX NEUILLY XX/XX,1,1
3352,2021-11-01,the-bradery,91.9,PAIEMENT PAR CARTE THE BRADERY XXXXX NEUILLY XX/XX,1,0
3353,2021-11-01,the-bradery,52.9,Cb The Bradery Fact XXXXXX,1,1
3354,2021-10-31,the-bradery,74.9,PAIEMENT PAR CARTE THE BRADERY XXXXX NEUILLY XX/XX,1,0
3355,2021-10-31,the-bradery,179.9,PAIEMENT PAR CARTE THE BRADERY XXXXX NEUILLY XX/XX,1,0
3224,2021-11-01,the-bradery,24.2,THE BRADERY,0,0
3356,2021-10-31,the-bradery,208,Cb The Bradery Fact XXXXXX,1,1
3357,2021-10-31,the-bradery,149.9,PAIEMENT PAR CARTE THE BRADERY XXXXX NEUILLY XX/XX,1,0
3358,2021-11-01,the-bradery,43.9,PAIEMENT PAR CARTE THE BRADERY XXXXX NEUILLY XX/XX,1,0
3359,2021-10-31,the-bradery,84.9,FACTURE CARTE DU XXXXXX THE BRADERY XX NEUILLY,1,0
3360,2021-11-01,the-bradery,121.9,PAIEMENT PAR CARTE THE BRADERY XXXXX NEUILLY XX/XX,1,0
3361,2021-10-30,the-bradery,82.9,PAIEMENT PAR CARTE THE BRADERY NEUILLY SUR S XX/XX,1,1
2699,2021-10-31,the-bradery,94.9,XXXXXX CB****XXXX THE BRADERY XXXX NEUILLY SU,1,0
3362,2021-10-31,the-bradery,254,PAIEMENT PAR CARTE THE BRADERY XXXXX NEUILLY XX/XX,1,1
3363,2021-10-31,the-bradery,80.9,CARTE XXXXX XX/XX THE BRADERY COMMERCE ELECTRONIQUE XXXXXXXXXXXXXXXIOPD,1,1
3364,2021-10-31,the-bradery,93.9,PAIEMENT PAR CARTE THE BRADERY XXXXX NEUILLY XX/XX,1,1
3365,2021-11-02,the-bradery,68.99,PAIEMENT PAR CARTE SYMMETRIC X XXXXX NEUILLY- XX/XX,1,0
3366,2021-10-31,the-bradery,322,PAIEMENT PAR CARTE THE BRADERY XXXXX NEUILLY XX/XX,1,0
3367,2021-10-31,the-bradery,171.9,PAIEMENT PAR CARTE THE BRADERY XXXXX NEUILLY XX/XX,1,0
3368,2021-11-02,the-bradery,90.9,Cb The Bradery Fact XXXXXX,1,1
3369,2021-10-31,the-bradery,227,Cb The Bradery Fact XXXXXX,1,0
3370,2021-11-01,the-bradery,235,PAIEMENT PAR CARTE THE BRADERY XXXXX NEUILLY XX/XX,1,0
3371,2021-10-31,the-bradery,74.9,Cb The Bradery Fact XXXXXX,1,1
3372,2021-10-31,the-bradery,64.9,THE BRADERY XXXXX NEUILLY SU,1,1
3371,2021-10-31,the-bradery,97,Cb The Bradery Fact XXXXXX,1,1
3373,2021-11-01,the-bradery,126.3,THE BRADERY XXXXX NEUILLY SU,1,0
687,2021-10-31,the-bradery,93.9,Cb The Bradery Fact XXXXXX,1,0
3374,2021-10-30,the-bradery,50.3,XXXXXX CB****XXXX SYMMETRIC X XXXX NEUILLY-SU,1,0
3375,2021-10-30,the-bradery,76.9,Cb The Bradery Fact XXXXXX,1,0
2286,2021-10-31,the-bradery,163.9,THE BRADERY XXXXXXX Carte XXXXXXX LE XX/XX/XX REF CB.XXXXXXXXX,1,1
3376,2021-10-31,the-bradery,133.9,Cb The Bradery Fact XXXXXX,1,1
3377,2021-10-31,the-bradery,43.9,PAIEMENT PAR CARTE THE BRADERY XXXXX NEUILLY XX/XX,1,1
3178,2021-10-30,the-bradery,60.3,Cb Symmetric X Fact XXXXXX,1,0
3378,2021-11-01,the-bradery,39.96,CARTE XX/XX/XX SYMMETRIC X CB*XXXX,0,0
3379,2021-10-31,the-bradery,104.9,Cb The Bradery Fact XXXXXX,1,0
3380,2021-10-31,the-bradery,79.9,PAIEMENT PAR CARTE THE BRADERY XXXXX NEUILLY XX/XX,1,0
3381,2021-11-01,the-bradery,63.9,CARTE XXXXX XX/XX THE BRADERY COMMERCE ELECTRONIQUE,1,1
3382,2021-11-01,the-bradery,54.9,PAIEMENT PAR CARTE THE BRADERY XXXXX NEUILLY XX/XX,1,1
3383,2021-10-31,the-bradery,56.28,Cb Symmetric X Fact XXXXXX,1,1
3384,2021-11-02,the-bradery,63.9,PAIEMENT CB XXXX XXXXX NEUILLY THE BRADERY CARTE XXXXXXXX,1,1
548,2021-10-31,the-bradery,84.9,Cb The Bradery Fact XXXXXX,1,0
3185,2021-10-29,the-bradery,88.9,CARTE XX/XX/XX THE BRADERY CB*XXXX,1,1
3385,2021-10-31,the-bradery,133.9,Cb The Bradery Fact XXXXXX,1,0
3386,2021-10-31,the-bradery,247,PAIEMENT PAR CARTE THE BRADERY XXXXX NEUILLY XX/XX,1,1
3387,2021-10-31,the-bradery,138.9,Cb The Bradery Fact XXXXXX,1,0
2786,2021-10-31,the-bradery,226,PAIEMENT PAR CARTE THE BRADERY XXXXX NEUILLY XX/XX,1,1
3388,2021-10-11,the-bradery,34.9,CARTE XX/XX/XX THE BRADERY CB*XXXX,0,0
608,2021-10-31,the-bradery,68.9,PAIEMENT PAR CARTE THE BRADERY XXXXX NEUILLY XX/XX,1,0
3389,2021-10-31,the-bradery,182.9,PAIEMENT CB XXXX XXXXX NEUILLY THE BRADERY CARTE XXXXXXXX,1,0
3390,2021-11-02,the-bradery,144.9,PAIEMENT PAR CARTE THE BRADERY XXXXX NEUILLY XX/XX,1,0
3391,2021-10-31,the-bradery,192.9,PAIEMENT PAR CARTE THE BRADERY XXXXX NEUILLY XX/XX,1,1
3392,2021-10-31,the-bradery,55,ACHAT CB THE BRADERY XX.XX.XX CARTE NUMERO XXX,1,0
3198,2021-10-29,the-bradery,72.9,THE BRADERY XXXXX NEUILLY SU,1,1
3392,2021-10-31,the-bradery,10,ACHAT CB THE BRADERY XX.XX.XX CARTE NUMERO XXX,0,0
3393,2021-10-31,the-bradery,36.9,XXXXXX CB****XXXX THE BRADERY XXXX NEUILLY SU,1,0
3394,2021-10-26,the-bradery,73.9,CARTE XX/XX/XX THE BRADERY,1,0
3395,2021-11-01,the-bradery,44.96,PAIEMENT PAR CARTE SYMMETRIC X XXXXX NEUILLY- XX/XX,1,0
3396,2021-10-31,the-bradery,86.6,CARTE XX/XX/XX XX SYMMETRIC X CB*XXXX,1,0
3397,2021-10-30,the-bradery,30.86,PAIEMENT PAR CARTE SYMMETRIC X XXXXX NEUILLY- XX/XX,1,0
3398,2021-11-02,the-bradery,63.96,XXXXXX CB****XXXX SYMMETRIC X XXXX NEUILLY-SU,1,1
1465,2021-10-31,the-bradery,38.9,PAIEMENT PAR CARTE THE BRADERY XXXXX NEUILLY XX/XX,1,0
3399,2021-10-30,the-bradery,50.3,PAIEMENT PAR CARTE SYMMETRIC X XXXXX NEUILLY- XX/XX,1,1
3400,2021-11-01,the-bradery,37.9,PAIEMENT PAR CARTE THE BRADERY NEUILLY SUR S XX/XX,1,0
3401,2021-10-31,the-bradery,148.9,CARTE XX/XX THE BRADERY,1,1
831,2021-10-31,the-bradery,152.9,PAIEMENT PAR CARTE THE BRADERY XXXXX NEUILLY XX/XX,1,0
3402,2021-06-07,the-bradery,44.9,CARTE XX/XX/XX THE BRADERY CB*XXXX,1,1
3403,2021-06-08,the-bradery,44.9,PAIEMENT PAR CARTE WEB THE BRADERY FRXXXXX NEUIL,1,1
3219,2021-06-08,the-bradery,90.9,PAIEMENT PAR CARTE THE BRADERY XXXXX NEUILLY XX/XX,0,0
3404,2021-06-08,the-bradery,71.88,PAIEMENT CB XXXX XXXXX NEUILLY THE BRADERY CARTE XXXXXXXX,1,1
3212,2021-06-09,the-bradery,135.9,The Bradery,1,0
3405,2021-06-08,the-bradery,282,Cb The Bradery Fact XXXXXX,1,0
3406,2021-06-10,the-bradery,52.9,PAIEMENT PAR CARTE THE BRADERY XXXXX NEUILLY XX/XX,1,0
3407,2021-06-10,the-bradery,35.89,CARTE XXXXX XX/XX THE BRADERY COMMERCE ELECTRONIQUE,1,1
3313,2021-06-09,the-bradery,23.9,PAIEMENT PAR CARTE THE BRADERY XXXXX NEUILLY XX/XX,1,0
3408,2021-06-10,the-bradery,41.89,PAIEMENT CB XXXX XXXXX NEUILLY THE BRADERY CARTE XXXXXXXX,1,1
3373,2021-09-17,the-bradery,82.9,THE BRADERY XXXXX NEUILLY SU,1,0
3409,2021-09-16,the-bradery,91.9,PAIEMENT PAR CARTE THE BRADERY XXXXX NEUILLY XX/XX,1,0
3206,2021-08-22,the-bradery,73.9,PAIEMENT PAR CARTE THE BRADERY XXXXX NEUILLY XX/XX,0,0
3410,2021-08-22,the-bradery,503,PAIEMENT CB XXXX XXXXX NEUILLY THE BRADERY CARTE XXXXXXXX,1,1
2537,2021-08-22,the-bradery,103.9,PAIEMENT PAR CARTE THE BRADERY XXXXX NEUILLY XX/XX,1,1
3411,2021-08-21,the-bradery,55,PAIEMENT PAR CARTE THE BRADERY XXXXX NEUILLY XX/XX,0,0
3412,2021-08-20,the-bradery,40.9,PAIEMENT PAR CARTE THE BRADERY XXXXX NEUILLY XX/XX,1,0
3413,2021-08-22,the-bradery,180.9,Cb The Bradery Fact XXXXXX,1,0
3216,2021-08-20,the-bradery,81.33,PAIEMENT PAR CARTE SYMMETRIC X XXXXX NEUILLY- XX/XX,0,0
2301,2021-07-02,the-bradery,97.33,Cb Symmetric X Fact XXXXXX,0,0
3414,2021-07-01,the-bradery,33.9,FACTURE CARTE DU XXXXXX THE BRADERY XX NEUILLY,0,0
